Route,RouteInstance,Day,Direction,Stop,Time
17,8,Saturday,Outbound,TCAT Offices,8:17PM
17,9,Saturday,Outbound,Green @ Commons,7:57PM
17,9,Saturday,Outbound,Seneca @ Commons,7:59PM
17,9,Saturday,Outbound,TCAT Offices,8:11PM
17,10,Saturday,Outbound,Seneca @ Commons,9:19PM
17,10,Saturday,Outbound,TCAT Offices,9:31PM
17,11,Saturday,Outbound,Seneca @ Commons,11:56PM
17,11,Saturday,Outbound,TCAT Offices,12:08AM
17,12,Saturday,Outbound,Seneca @ Commons,2:18AM
17,12,Saturday,Outbound,TCAT Offices,2:30AM
17,13,Saturday,Outbound,Seneca @ Commons,2:26AM
17,13,Saturday,Outbound,TCAT Offices,2:38AM
17,1,Sunday,Inbound,TCAT Offices,6:50AM
17,1,Sunday,Inbound,Green @ Commons,7:00AM
17,2,Sunday,Inbound,TCAT Offices,7:05AM
17,2,Sunday,Inbound,Green @ Commons,7:15AM
17,3,Sunday,Inbound,TCAT Offices,7:27AM
17,3,Sunday,Inbound,Green @ Commons,7:37AM
17,4,Sunday,Inbound,TCAT Offices,7:35AM
17,4,Sunday,Inbound,Green @ Commons,7:45AM
17,5,Sunday,Inbound,TCAT Offices,7:50AM
17,5,Sunday,Inbound,Green @ Commons,8:00AM
17,6,Sunday,Inbound,TCAT Offices,9:06AM
17,6,Sunday,Inbound,Green @ Commons,9:16AM
17,7,Sunday,Inbound,TCAT Offices,9:25AM
17,7,Sunday,Inbound,Green @ Commons,9:35AM
17,8,Sunday,Inbound,TCAT Offices,9:44AM
17,8,Sunday,Inbound,Green @ Commons,9:54AM
17,9,Sunday,Inbound,TCAT Offices,9:50AM
17,9,Sunday,Inbound,Green @ Commons,10:00AM
17,10,Sunday,Inbound,TCAT Offices,10:08AM
17,10,Sunday,Inbound,Green @ Commons,10:18AM
17,11,Sunday,Inbound,TCAT Offices,10:35AM
17,11,Sunday,Inbound,Green @ Commons,10:45AM
17,12,Sunday,Inbound,TCAT Offices,11:05AM
17,12,Sunday,Inbound,Green @ Commons,11:15AM
17,13,Sunday,Inbound,TCAT Offices,11:25AM
17,13,Sunday,Inbound,Green @ Commons,11:35AM
17,14,Sunday,Inbound,TCAT Offices,7:08PM
17,14,Sunday,Inbound,Green @ Commons,7:18PM
17,1,Sunday,Outbound,Green @ Commons,1:03PM
17,1,Sunday,Outbound,Seneca @ Commons,1:05PM
17,1,Sunday,Outbound,TCAT Offices,1:17PM
17,2,Sunday,Outbound,Seneca @ Commons,5:38PM
17,2,Sunday,Outbound,TCAT Offices,5:50PM
17,3,Sunday,Outbound,Seneca @ Commons,5:56PM
17,3,Sunday,Outbound,TCAT Offices,6:08PM
17,4,Sunday,Outbound,Seneca @ Commons,6:08PM
17,4,Sunday,Outbound,TCAT Offices,6:20PM
17,5,Sunday,Outbound,Seneca @ Commons,6:18PM
17,5,Sunday,Outbound,TCAT Offices,6:30PM
17,6,Sunday,Outbound,Seneca @ Commons,6:26PM
17,6,Sunday,Outbound,TCAT Offices,6:38PM
17,7,Sunday,Outbound,Green @ Commons,6:26PM
17,7,Sunday,Outbound,Seneca @ Commons,6:28PM
17,7,Sunday,Outbound,TCAT Offices,6:40PM
17,8,Sunday,Outbound,Green @ Commons,6:49PM
17,8,Sunday,Outbound,Seneca @ Commons,6:51PM
17,8,Sunday,Outbound,TCAT Offices,7:03PM
17,9,Sunday,Outbound,Seneca @ Commons,6:56PM
17,9,Sunday,Outbound,TCAT Offices,7:08PM
17,10,Sunday,Outbound,Green @ Commons,6:55PM
17,10,Sunday,Outbound,Seneca @ Commons,6:57PM
17,10,Sunday,Outbound,TCAT Offices,7:09PM
17,11,Sunday,Outbound,Seneca @ Commons,7:28PM
17,11,Sunday,Outbound,TCAT Offices,7:40PM
17,12,Sunday,Outbound,Seneca @ Commons,9:56PM
17,12,Sunday,Outbound,TCAT Offices,10:08PM
17,13,Sunday,Outbound,Seneca @ Commons,1:22AM
17,13,Sunday,Outbound,TCAT Offices,1:34AM
21,1,Weekdays,Outbound,Seneca @ Commons,5:55AM
21,1,Weekdays,Outbound,Seneca @ Fulton (Greenstar),5:58AM
21,1,Weekdays,Outbound,Jacksonville Post Office,6:12AM
21,1,Weekdays,Outbound,Trumansburg Central School,6:17AM
21,1,Weekdays,Outbound,Aubles Trailer Park,6:22AM
21,2,Weekdays,Outbound,Seneca @ Commons,6:25AM
21,2,Weekdays,Outbound,Seneca @ Fulton (Greenstar),6:28AM
21,2,Weekdays,Outbound,Jacksonville Post Office,6:42AM
21,2,Weekdays,Outbound,Trumansburg Central School,6:47AM
21,2,Weekdays,Outbound,Aubles Trailer Park,6:52AM
21,3,Weekdays,Outbound,Seneca @ Commons,6:55AM
21,3,Weekdays,Outbound,Seneca @ Fulton (Greenstar),6:58AM
21,3,Weekdays,Outbound,Jacksonville Post Office,7:12AM
21,3,Weekdays,Outbound,Trumansburg Central School,7:17AM
21,3,Weekdays,Outbound,Aubles Trailer Park,7:22AM
21,4,Weekdays,Outbound,Seneca @ Commons,7:58AM
21,4,Weekdays,Outbound,Seneca @ Fulton (Greenstar),8:01AM
21,4,Weekdays,Outbound,Jacksonville Post Office,8:15AM
21,4,Weekdays,Outbound,Trumansburg Central School,8:20AM
21,4,Weekdays,Outbound,Aubles Trailer Park,8:25AM
21,5,Weekdays,Outbound,Boyce-Thompson Institute,8:25AM
21,5,Weekdays,Outbound,Seneca @ Commons,8:34AM
21,5,Weekdays,Outbound,Seneca @ Fulton (Greenstar),8:37AM
21,5,Weekdays,Outbound,Jacksonville Post Office,8:51AM
21,5,Weekdays,Outbound,Trumansburg Central School,8:56AM
21,5,Weekdays,Outbound,Aubles Trailer Park,9:01AM
21,6,Weekdays,Outbound,Vet School,12:51PM
21,6,Weekdays,Outbound,Uris Hall Across Street,12:55PM
21,6,Weekdays,Outbound,Seneca @ Commons,1:03PM
21,6,Weekdays,Outbound,Seneca @ Fulton (Greenstar),1:06PM
21,6,Weekdays,Outbound,Jacksonville Post Office,1:20PM
21,6,Weekdays,Outbound,Trumansburg Central School,1:25PM
21,6,Weekdays,Outbound,Trumansburg Park-n-ride,D
21,6,Weekdays,Outbound,Aubles Trailer Park,1:30PM
21,7,Weekdays,Outbound,Vet School,1:58PM
21,7,Weekdays,Outbound,Uris Hall Across Street,2:02PM
21,7,Weekdays,Outbound,Seneca @ Commons,2:10PM
21,7,Weekdays,Outbound,Seneca @ Fulton (Greenstar),2:13PM
21,7,Weekdays,Outbound,Jacksonville Post Office,2:27PM
21,7,Weekdays,Outbound,Trumansburg Central School,2:32PM
21,7,Weekdays,Outbound,Trumansburg Park-n-ride,D
21,7,Weekdays,Outbound,Aubles Trailer Park,2:37PM
21,8,Weekdays,Outbound,Vet School,3:03PM
21,8,Weekdays,Outbound,Uris Hall Across Street,3:07PM
21,8,Weekdays,Outbound,Seneca @ Commons,3:15PM
21,8,Weekdays,Outbound,Seneca @ Fulton (Greenstar),3:18PM
21,8,Weekdays,Outbound,Jacksonville Post Office,3:32PM
21,8,Weekdays,Outbound,Trumansburg Central School,3:37PM
21,8,Weekdays,Outbound,Trumansburg Park-n-ride,D
21,8,Weekdays,Outbound,Aubles Trailer Park,3:42PM
21,9,Weekdays,Outbound,Vet School,3:38PM
21,9,Weekdays,Outbound,Uris Hall Across Street,3:42PM
21,9,Weekdays,Outbound,Seneca @ Commons,3:50PM
21,9,Weekdays,Outbound,Seneca @ Fulton (Greenstar),3:53PM
21,9,Weekdays,Outbound,Jacksonville Post Office,4:07PM
21,9,Weekdays,Outbound,Trumansburg Central School,4:12PM
21,9,Weekdays,Outbound,Trumansburg Park-n-ride,D
21,9,Weekdays,Outbound,Aubles Trailer Park,4:17PM
21,10,Weekdays,Outbound,Vet School,4:38PM
21,10,Weekdays,Outbound,Uris Hall Across Street,4:42PM
21,10,Weekdays,Outbound,Seneca @ Commons,4:50PM
21,10,Weekdays,Outbound,Seneca @ Fulton (Greenstar),4:55PM
21,10,Weekdays,Outbound,Jacksonville Post Office,5:11PM
21,10,Weekdays,Outbound,Trumansburg Central School,5:16PM
21,10,Weekdays,Outbound,Trumansburg Park-n-ride,D
21,10,Weekdays,Outbound,Aubles Trailer Park,5:23PM
21,11,Weekdays,Outbound,Vet School,5:03PM
21,11,Weekdays,Outbound,Uris Hall Across Street,5:07PM
21,11,Weekdays,Outbound,Seneca @ Commons,5:15PM
21,11,Weekdays,Outbound,Seneca @ Fulton (Greenstar),5:18PM
21,11,Weekdays,Outbound,Jacksonville Post Office,5:32PM
21,11,Weekdays,Outbound,Trumansburg Central School,5:37PM
21,11,Weekdays,Outbound,Trumansburg Park-n-ride,D
21,11,Weekdays,Outbound,Aubles Trailer Park,5:42PM
21,12,Weekdays,Outbound,Vet School,5:23PM
21,12,Weekdays,Outbound,Uris Hall Across Street,5:27PM
21,12,Weekdays,Outbound,Seneca @ Commons,5:35PM
21,12,Weekdays,Outbound,Seneca @ Fulton (Greenstar),5:38PM
21,12,Weekdays,Outbound,Jacksonville Post Office,5:52PM
21,12,Weekdays,Outbound,Trumansburg Central School,5:57PM
21,12,Weekdays,Outbound,Trumansburg Park-n-ride,D
21,12,Weekdays,Outbound,Aubles Trailer Park,6:02PM
21,13,Weekdays,Outbound,Vet School,6:18PM
21,13,Weekdays,Outbound,Uris Hall Across Street,6:22PM
21,13,Weekdays,Outbound,Seneca @ Commons,6:30PM
21,13,Weekdays,Outbound,Seneca @ Fulton (Greenstar),6:33PM
21,13,Weekdays,Outbound,Jacksonville Post Office,6:47PM
21,13,Weekdays,Outbound,Trumansburg Central School,6:52PM
21,13,Weekdays,Outbound,Trumansburg Park-n-ride,D
21,13,Weekdays,Outbound,Aubles Trailer Park,6:57PM
21,1,Weekdays,Inbound,Aubles Trailer Park,6:30AM
21,1,Weekdays,Inbound,Trumansburg Park-n-ride,D
21,1,Weekdays,Inbound,Trumansburg Central School,6:36AM
21,1,Weekdays,Inbound,Jacksonville Post Office,6:41AM
21,1,Weekdays,Inbound,Buffalo @ Fulton (Greenstar backside),6:56AM
21,1,Weekdays,Inbound,Green @ Commons,7:00AM
21,1,Weekdays,Inbound,Uris Hall,7:09AM
21,1,Weekdays,Inbound,Boyce-Thompson Institute,7:13AM
21,2,Weekdays,Inbound,Aubles Trailer Park,7:00AM
21,2,Weekdays,Inbound,Trumansburg Park-n-ride,D
21,2,Weekdays,Inbound,Trumansburg Central School,7:06AM
21,2,Weekdays,Inbound,Jacksonville Post Office,7:11AM
21,2,Weekdays,Inbound,Buffalo @ Fulton (Greenstar backside),7:26AM
21,2,Weekdays,Inbound,Green @ Commons,7:30AM
21,2,Weekdays,Inbound,Uris Hall,7:39AM
21,2,Weekdays,Inbound,Boyce-Thompson Institute,7:43AM
21,3,Weekdays,Inbound,Aubles Trailer Park,7:25AM
21,3,Weekdays,Inbound,Trumansburg Park-n-ride,D
21,3,Weekdays,Inbound,Trumansburg Central School,7:31AM
21,3,Weekdays,Inbound,Jacksonville Post Office,7:36AM
21,3,Weekdays,Inbound,Buffalo @ Fulton (Greenstar backside),7:51AM
21,3,Weekdays,Inbound,Green @ Commons,7:55AM
21,3,Weekdays,Inbound,Uris Hall,8:04AM
21,3,Weekdays,Inbound,Boyce-Thompson Institute,8:08AM
21,4,Weekdays,Inbound,Aubles Trailer Park,8:30AM
21,4,Weekdays,Inbound,Trumansburg Park-n-ride,D
21,4,Weekdays,Inbound,Trumansburg Central School,8:36AM
21,4,Weekdays,Inbound,Jacksonville Post Office,8:41AM
21,4,Weekdays,Inbound,Buffalo @ Fulton (Greenstar backside),8:56AM
21,4,Weekdays,Inbound,Green @ Commons,9:00AM
21,4,Weekdays,Inbound,Uris Hall,9:09AM
21,4,Weekdays,Inbound,Boyce-Thompson Institute,9:13AM
21,5,Weekdays,Inbound,Aubles Trailer Park,9:05AM
21,5,Weekdays,Inbound,Trumansburg Park-n-ride,D
21,5,Weekdays,Inbound,Juniper Manor,9:11AM
21,5,Weekdays,Inbound,Trumansburg Central School,9:14AM
21,5,Weekdays,Inbound,Jacksonville Post Office,9:19AM
21,5,Weekdays,Inbound,Buffalo @ Fulton (Greenstar backside),9:34AM
21,5,Weekdays,Inbound,Green @ Commons,9:38AM
21,5,Weekdays,Inbound,Uris Hall,9:47AM
21,5,Weekdays,Inbound,Boyce-Thompson Institute,9:51AM
21,6,Weekdays,Inbound,Aubles Trailer Park,1:40PM
21,6,Weekdays,Inbound,Juniper Manor,1:46PM
21,6,Weekdays,Inbound,Trumansburg Central School,1:49PM
21,6,Weekdays,Inbound,Jacksonville Post Office,1:54PM
21,6,Weekdays,Inbound,Buffalo @ Fulton (Greenstar backside),2:05PM
21,6,Weekdays,Inbound,Green @ Commons,2:09PM
21,6,Weekdays,Inbound,Boyce-Thompson Institute,D
21,7,Weekdays,Inbound,Aubles Trailer Park,2:50PM
21,7,Weekdays,Inbound,Juniper Manor,D
21,7,Weekdays,Inbound,Trumansburg Central School,2:54PM
21,7,Weekdays,Inbound,Jacksonville Post Office,2:59PM
21,7,Weekdays,Inbound,Buffalo @ Fulton (Greenstar backside),3:11PM
21,7,Weekdays,Inbound,Green @ Commons,3:16PM
21,7,Weekdays,Inbound,Boyce-Thompson Institute,D
21,8,Weekdays,Inbound,Aubles Trailer Park,3:47PM
21,8,Weekdays,Inbound,Juniper Manor,D
21,8,Weekdays,Inbound,Trumansburg Central School,3:51PM
21,8,Weekdays,Inbound,Jacksonville Post Office,3:56PM
21,8,Weekdays,Inbound,Buffalo @ Fulton (Greenstar backside),4:08PM
21,8,Weekdays,Inbound,Green @ Commons,4:13PM
21,8,Weekdays,Inbound,Boyce-Thompson Institute,D
21,9,Weekdays,Inbound,Aubles Trailer Park,4:25PM
21,9,Weekdays,Inbound,Juniper Manor,D
21,9,Weekdays,Inbound,Trumansburg Central School,4:29PM
21,9,Weekdays,Inbound,Jacksonville Post Office,4:34PM
21,9,Weekdays,Inbound,Buffalo @ Fulton (Greenstar backside),4:46PM
21,9,Weekdays,Inbound,Green @ Commons,4:51PM
21,9,Weekdays,Inbound,Boyce-Thompson Institute,D
21,10,Weekdays,Inbound,Aubles Trailer Park,5:30PM
21,10,Weekdays,Inbound,Juniper Manor,D
21,10,Weekdays,Inbound,Trumansburg Central School,5:34PM
21,10,Weekdays,Inbound,Jacksonville Post Office,5:39PM
21,10,Weekdays,Inbound,Buffalo @ Fulton (Greenstar backside),5:51PM
21,10,Weekdays,Inbound,Green @ Commons,5:56PM
21,10,Weekdays,Inbound,Boyce-Thompson Institute,D
21,11,Weekdays,Inbound,Aubles Trailer Park,5:48PM
21,11,Weekdays,Inbound,Juniper Manor,D
21,11,Weekdays,Inbound,Trumansburg Central School,5:52PM
21,11,Weekdays,Inbound,Jacksonville Post Office,5:57PM
21,11,Weekdays,Inbound,Buffalo @ Fulton (Greenstar backside),6:09PM
21,11,Weekdays,Inbound,Green @ Commons,6:14PM
21,12,Weekdays,Inbound,Aubles Trailer Park,6:08PM
21,12,Weekdays,Inbound,Juniper Manor,D
21,12,Weekdays,Inbound,Trumansburg Central School,6:12PM
21,12,Weekdays,Inbound,Jacksonville Post Office,6:17PM
21,12,Weekdays,Inbound,Buffalo @ Fulton (Greenstar backside),6:29PM
21,12,Weekdays,Inbound,Green @ Commons,6:34PM
21,13,Weekdays,Inbound,Aubles Trailer Park,7:03PM
21,13,Weekdays,Inbound,Juniper Manor,D
21,13,Weekdays,Inbound,Trumansburg Central School,7:07PM
21,13,Weekdays,Inbound,Jacksonville Post Office,7:12PM
21,13,Weekdays,Inbound,Buffalo @ Fulton (Greenstar backside),7:24PM
21,13,Weekdays,Inbound,Green @ Commons,7:29PM
21,1,Saturday,Outbound,Green @ Commons,7:45AM
21,1,Saturday,Outbound,Seneca @ Commons,7:47AM
21,1,Saturday,Outbound,Seneca @ Fulton (Greenstar),7:50AM
21,1,Saturday,Outbound,Jacksonville Post Office,8:04AM
21,1,Saturday,Outbound,Trumansburg Central School,8:09AM
21,1,Saturday,Outbound,Aubles Trailer Park,8:14AM
21,2,Saturday,Outbound,Green @ Commons,11:45AM
21,2,Saturday,Outbound,Seneca @ Commons,11:47AM
21,2,Saturday,Outbound,Seneca @ Fulton (Greenstar),11:50AM
21,2,Saturday,Outbound,Jacksonville Post Office,12:04PM
21,2,Saturday,Outbound,Trumansburg Central School,12:09PM
21,2,Saturday,Outbound,Aubles Trailer Park,12:14PM
21,3,Saturday,Outbound,Green @ Commons,5:30PM
21,3,Saturday,Outbound,Seneca @ Commons,5:32PM
21,3,Saturday,Outbound,Seneca @ Fulton (Greenstar),5:35PM
21,3,Saturday,Outbound,Jacksonville Post Office,5:49PM
21,3,Saturday,Outbound,Trumansburg Central School,5:54PM
21,3,Saturday,Outbound,Aubles Trailer Park,5:59PM
21,1,Saturday,Inbound,Aubles Trailer Park,8:15AM
21,1,Saturday,Inbound,Juniper Manor,8:18AM
21,1,Saturday,Inbound,Trumansburg Central School,8:24AM
21,1,Saturday,Inbound,Jacksonville Post Office,8:29AM
21,1,Saturday,Inbound,Buffalo @ Fulton (Greenstar backside),8:40AM
21,1,Saturday,Inbound,Green @ Commons,8:44AM
21,2,Saturday,Inbound,Aubles Trailer Park,12:15PM
21,2,Saturday,Inbound,Juniper Manor,12:18PM
21,2,Saturday,Inbound,Trumansburg Central School,12:24PM
21,2,Saturday,Inbound,Jacksonville Post Office,12:29PM
21,2,Saturday,Inbound,Buffalo @ Fulton (Greenstar backside),12:40PM
21,2,Saturday,Inbound,Green @ Commons,12:44PM
21,3,Saturday,Inbound,Aubles Trailer Park,6:00PM
21,3,Saturday,Inbound,Juniper Manor,D
21,3,Saturday,Inbound,Trumansburg Central School,6:06PM
21,3,Saturday,Inbound,Jacksonville Post Office,6:11PM
21,3,Saturday,Inbound,Buffalo @ Fulton (Greenstar backside),6:22PM
21,3,Saturday,Inbound,Green @ Commons,6:26PM
21,1,Sunday,Outbound,Green @ Commons,7:45AM
21,1,Sunday,Outbound,Seneca @ Commons,7:47AM
21,1,Sunday,Outbound,Seneca @ Fulton (Greenstar),7:50AM
21,1,Sunday,Outbound,Jacksonville Post Office,8:04AM
21,1,Sunday,Outbound,Trumansburg Central School,8:09AM
21,1,Sunday,Outbound,Aubles Trailer Park,8:14AM
21,2,Sunday,Outbound,Green @ Commons,11:45AM
21,2,Sunday,Outbound,Seneca @ Commons,11:47AM
21,2,Sunday,Outbound,Seneca @ Fulton (Greenstar),11:50AM
21,2,Sunday,Outbound,Jacksonville Post Office,12:04PM
21,2,Sunday,Outbound,Trumansburg Central School,12:09PM
21,2,Sunday,Outbound,Aubles Trailer Park,12:14PM
21,3,Sunday,Outbound,Green @ Commons,5:30PM
21,3,Sunday,Outbound,Seneca @ Commons,5:32PM
21,3,Sunday,Outbound,Seneca @ Fulton (Greenstar),5:35PM
21,3,Sunday,Outbound,Jacksonville Post Office,5:49PM
21,3,Sunday,Outbound,Trumansburg Central School,5:54PM
21,3,Sunday,Outbound,Aubles Trailer Park,5:59PM
21,1,Sunday,Inbound,Aubles Trailer Park,8:15AM
21,1,Sunday,Inbound,Juniper Manor,8:18AM
21,1,Sunday,Inbound,Trumansburg Central School,8:24AM
21,1,Sunday,Inbound,Jacksonville Post Office,8:29AM
21,1,Sunday,Inbound,Buffalo @ Fulton (Greenstar backside),8:40AM
21,1,Sunday,Inbound,Green @ Commons,8:44AM
21,2,Sunday,Inbound,Aubles Trailer Park,12:15PM
21,2,Sunday,Inbound,Juniper Manor,12:18PM
21,2,Sunday,Inbound,Trumansburg Central School,12:24PM
21,2,Sunday,Inbound,Jacksonville Post Office,12:29PM
21,2,Sunday,Inbound,Buffalo @ Fulton (Greenstar backside),12:40PM
21,2,Sunday,Inbound,Green @ Commons,12:44PM
21,3,Sunday,Inbound,Aubles Trailer Park,6:00PM
21,3,Sunday,Inbound,Juniper Manor,D
21,3,Sunday,Inbound,Trumansburg Central School,6:06PM
21,3,Sunday,Inbound,Jacksonville Post Office,6:11PM
21,3,Sunday,Inbound,Buffalo @ Fulton (Greenstar backside),6:22PM
21,3,Sunday,Inbound,Green @ Commons,6:26PM
30,1,Weekdays,Outbound,Green @ Commons,10:00PM
30,1,Weekdays,Outbound,College @ Dryden,10:05PM
30,1,Weekdays,Outbound,Rockefeller Hall,10:10PM
30,1,Weekdays,Outbound,Highland @ Wyckoff,10:14PM
30,1,Weekdays,Outbound,Triphammer @ Hanshaw,10:18PM
30,1,Weekdays,Outbound,Shops at Ithaca Mall @ Sears,10:28PM
30,2,Weekdays,Outbound,Seneca @ Commons,10:53PM
30,2,Weekdays,Outbound,Green @ Commons,11:00PM
30,2,Weekdays,Outbound,College @ Dryden,11:05PM
30,2,Weekdays,Outbound,Rockefeller Hall,11:10PM
30,2,Weekdays,Outbound,Highland @ Wyckoff,11:14PM
30,2,Weekdays,Outbound,Triphammer @ Hanshaw,11:18PM
30,2,Weekdays,Outbound,Shops at Ithaca Mall @ Sears,11:28PM
30,1,Weekdays,Inbound,Shops at Ithaca Mall @ Sears,10:30PM
30,1,Weekdays,Inbound,Triphammer @ Hanshaw,10:35PM
30,1,Weekdays,Inbound,Highland @ Wyckoff,10:39PM
30,1,Weekdays,Inbound,Goldwin Smith Hall,10:43PM
30,1,Weekdays,Inbound,Schwartz Performing Arts,10:47PM
30,1,Weekdays,Inbound,Seneca @ Commons,10:53PM
30,1,Weekdays,Inbound,Green @ Commons,10:57PM
30,2,Weekdays,Inbound,Shops at Ithaca Mall @ Sears,11:30PM
30,2,Weekdays,Inbound,Triphammer @ Hanshaw,11:35PM
30,2,Weekdays,Inbound,Highland @ Wyckoff,11:39PM
30,2,Weekdays,Inbound,Goldwin Smith Hall,11:43PM
30,2,Weekdays,Inbound,Schwartz Performing Arts,11:47PM
30,2,Weekdays,Inbound,Seneca @ Commons,11:53PM
30,1,Saturday,Outbound,Green @ Commons,6:00AM
30,1,Saturday,Outbound,College @ Dryden,6:05AM
30,1,Saturday,Outbound,Rockefeller Hall,6:10AM
30,1,Saturday,Outbound,Triphammer @ Hanshaw,6:18AM
30,1,Saturday,Outbound,Shops at Ithaca Mall @ Sears,6:28AM
30,2,Saturday,Outbound,Green @ Commons,6:30AM
30,2,Saturday,Outbound,College @ Dryden,6:35AM
30,2,Saturday,Outbound,Rockefeller Hall,6:40AM
30,2,Saturday,Outbound,Highland @ Wyckoff,6:44AM
30,2,Saturday,Outbound,Triphammer @ Hanshaw,6:48AM
30,2,Saturday,Outbound,Shops at Ithaca Mall @ Sears,6:58AM
30,3,Saturday,Outbound,Green @ Commons,7:00AM
30,3,Saturday,Outbound,College @ Dryden,7:05AM
30,3,Saturday,Outbound,Rockefeller Hall,7:10AM
30,3,Saturday,Outbound,Highland @ Wyckoff,7:14AM
30,3,Saturday,Outbound,Triphammer @ Hanshaw,7:18AM
30,3,Saturday,Outbound,Shops at Ithaca Mall @ Sears,7:28AM
30,5,Saturday,Outbound,Green @ Commons,7:30AM
30,5,Saturday,Outbound,College @ Dryden,7:35AM
30,5,Saturday,Outbound,Rockefeller Hall,7:40AM
30,5,Saturday,Outbound,Highland @ Wyckoff,7:44AM
30,5,Saturday,Outbound,Triphammer @ Hanshaw,7:48AM
30,5,Saturday,Outbound,Shops at Ithaca Mall @ Sears,7:58AM
30,6,Saturday,Outbound,Green @ Commons,7:45AM
30,6,Saturday,Outbound,College @ Dryden,7:50AM
30,6,Saturday,Outbound,Rockefeller Hall,7:55AM
30,6,Saturday,Outbound,Highland @ Wyckoff,7:59AM
30,6,Saturday,Outbound,Triphammer @ Hanshaw,8:03AM
30,6,Saturday,Outbound,Shops at Ithaca Mall @ Sears,8:13AM
30,7,Saturday,Outbound,Seneca @ Commons,7:48AM
30,7,Saturday,Outbound,Green @ Commons,8:00AM
30,7,Saturday,Outbound,College @ Dryden,8:05AM
30,7,Saturday,Outbound,Rockefeller Hall,8:10AM
30,7,Saturday,Outbound,Highland @ Wyckoff,8:14AM
30,7,Saturday,Outbound,Triphammer @ Hanshaw,8:18AM
30,7,Saturday,Outbound,Shops at Ithaca Mall @ Sears,8:28AM
30,8,Saturday,Outbound,Seneca @ Commons,8:08AM
30,8,Saturday,Outbound,Green @ Commons,8:15AM
30,8,Saturday,Outbound,College @ Dryden,8:20AM
30,8,Saturday,Outbound,Rockefeller Hall,8:25AM
30,8,Saturday,Outbound,Highland @ Wyckoff,8:29AM
30,8,Saturday,Outbound,Triphammer @ Hanshaw,8:33AM
30,8,Saturday,Outbound,Shops at Ithaca Mall @ Sears,8:43AM
30,9,Saturday,Outbound,Seneca @ Commons,8:18AM
30,9,Saturday,Outbound,Green @ Commons,8:30AM
30,9,Saturday,Outbound,College @ Dryden,8:35AM
30,9,Saturday,Outbound,Rockefeller Hall,8:40AM
30,9,Saturday,Outbound,Highland @ Wyckoff,8:44AM
30,9,Saturday,Outbound,Triphammer @ Hanshaw,8:48AM
30,9,Saturday,Outbound,Shops at Ithaca Mall @ Sears,8:58AM
30,10,Saturday,Outbound,Seneca @ Commons,8:38AM
30,10,Saturday,Outbound,Green @ Commons,8:45AM
30,10,Saturday,Outbound,College @ Dryden,8:50AM
30,10,Saturday,Outbound,Rockefeller Hall,8:55AM
30,10,Saturday,Outbound,Highland @ Wyckoff,8:59AM
30,10,Saturday,Outbound,Triphammer @ Hanshaw,9:03AM
30,10,Saturday,Outbound,Shops at Ithaca Mall @ Sears,9:13AM
30,11,Saturday,Outbound,Seneca @ Commons,8:48AM
30,11,Saturday,Outbound,Green @ Commons,9:00AM
30,11,Saturday,Outbound,College @ Dryden,9:05AM
30,11,Saturday,Outbound,Rockefeller Hall,9:10AM
30,11,Saturday,Outbound,Highland @ Wyckoff,9:14AM
30,11,Saturday,Outbound,Triphammer @ Hanshaw,9:18AM
30,11,Saturday,Outbound,Shops at Ithaca Mall @ Sears,9:28AM
30,12,Saturday,Outbound,Seneca @ Commons,9:08AM
30,12,Saturday,Outbound,Green @ Commons,9:15AM
30,12,Saturday,Outbound,College @ Dryden,9:20AM
30,12,Saturday,Outbound,Rockefeller Hall,9:25AM
30,12,Saturday,Outbound,Highland @ Wyckoff,9:29AM
30,12,Saturday,Outbound,Triphammer @ Hanshaw,9:33AM
30,12,Saturday,Outbound,Shops at Ithaca Mall @ Sears,9:43AM
30,13,Saturday,Outbound,Seneca @ Commons,9:18AM
30,13,Saturday,Outbound,Green @ Commons,9:30AM
30,13,Saturday,Outbound,College @ Dryden,9:35AM
30,13,Saturday,Outbound,Rockefeller Hall,9:40AM
30,13,Saturday,Outbound,Highland @ Wyckoff,9:44AM
30,13,Saturday,Outbound,Triphammer @ Hanshaw,9:48AM
30,13,Saturday,Outbound,Shops at Ithaca Mall @ Sears,9:58AM
30,14,Saturday,Outbound,Seneca @ Commons,9:38AM
30,14,Saturday,Outbound,Green @ Commons,9:45AM
30,14,Saturday,Outbound,College @ Dryden,9:50AM
30,14,Saturday,Outbound,Rockefeller Hall,9:55AM
30,14,Saturday,Outbound,Highland @ Wyckoff,9:59AM
30,14,Saturday,Outbound,Triphammer @ Hanshaw,10:03AM
30,14,Saturday,Outbound,Shops at Ithaca Mall @ Sears,10:13AM
30,15,Saturday,Outbound,Seneca @ Commons,9:48AM
30,15,Saturday,Outbound,Green @ Commons,10:00AM
30,15,Saturday,Outbound,College @ Dryden,10:05AM
30,15,Saturday,Outbound,Rockefeller Hall,10:10AM
30,15,Saturday,Outbound,Highland @ Wyckoff,10:14AM
30,15,Saturday,Outbound,Triphammer @ Hanshaw,10:18AM
30,15,Saturday,Outbound,Shops at Ithaca Mall @ Sears,10:28AM
30,16,Saturday,Outbound,Seneca @ Commons,10:08AM
30,16,Saturday,Outbound,Green @ Commons,10:15AM
30,16,Saturday,Outbound,College @ Dryden,10:20AM
